CustomerID,Gender,Married,Age,Graduated,Profession,WorkExperience,SpendingScore,FamilySize,Segmentation
465782,Female,No,21,No,Healthcare,5,Low,5,D
466886,Female,No,40,No,Marketing,1,Low,1,D
464013,Male,No,27,No,Healthcare,0,Low,1,D
466604,Male,No,32,Yes,Healthcare,1,Low,,D
466535,Male,No,26,Yes,Artist,8,Low,1,D
466786,Male,No,32,No,Executive,0,Low,2,D
460314,Female,No,39,No,Healthcare,4,Low,3,D
463427,Female,Yes,29,Yes,Engineer,1,Low,2,D
460536,Male,No,33,No,Engineer,2,Low,4,D
465340,Female,No,28,Yes,Artist,3,Low,4,D
460319,Female,Yes,40,No,Doctor,2,Average,2,D
459482,Male,Yes,66,No,Marketing,1,Low,4,D
465784,Female,No,19,No,Healthcare,0,Low,4,D
462885,Male,Yes,28,No,Executive,1,High,3,D
466564,Female,No,23,No,Marketing,0,Low,4,D
467569,Male,No,19,No,Healthcare,0,Low,4,D
462294,Male,Yes,30,No,Healthcare,1,Average,4,D
462301,Female,No,27,No,"",12,Low,3,D
462673,Female,No,28,No,Homemaker,8,Low,,D
463018,Female,No,40,Yes,Homemaker,9,Low,1,D
465440,Male,Yes,62,No,Engineer,1,Low,5,D
465512,Male,Yes,38,Yes,Entertainment,0,Average,4,D
460932,Female,No,32,Yes,Doctor,8,Low,1,D
462207,Male,No,26,No,Doctor,0,Low,6,D
461235,Female,No,50,Yes,Healthcare,0,Low,1,D
464675,Female,Yes,41,No,Doctor,0,Average,9,D
462751,Male,No,31,No,Healthcare,3,Low,9,D
459016,Female,No,18,No,Healthcare,0,Low,6,D
461803,Female,No,33,No,Doctor,0,Low,4,D
461748,Male,No,27,Yes,Healthcare,1,Low,5,D
459455,Female,Yes,79,Yes,Lawyer,1,Low,1,D
462601,Female,Yes,67,No,Lawyer,1,High,4,D
464515,Male,No,27,No,Healthcare,0,Low,4,D
461402,Female,No,32,Yes,Entertainment,1,Low,5,D
460810,Female,Yes,89,No,Lawyer,1,High,2,D
464729,Male,No,36,No,Marketing,0,Low,4,D
461224,Female,Yes,33,Yes,Doctor,8,High,2,D
461805,Female,No,31,Yes,Healthcare,1,Low,3,D
462212,Male,No,23,No,Engineer,0,Low,4,D
462519,Male,No,22,No,Healthcare,1,Low,5,D
462684,Female,No,32,No,Healthcare,7,Low,4,D
465251,Male,No,19,No,Healthcare,3,Low,5,D
460733,Male,No,50,Yes,Marketing,3,Low,4,D
459418,Male,Yes,66,No,Executive,1,High,2,D
466875,Female,No,36,Yes,Marketing,0,Low,2,D
463817,Female,No,33,Yes,Healthcare,1,Low,5,D
467235,Female,No,31,Yes,Artist,0,Low,2,D
466306,Male,No,18,No,Healthcare,1,Low,4,D
466660,Male,No,22,No,Healthcare,1,Low,4,D
458992,Female,No,27,Yes,Marketing,0,Low,1,D
459088,Female,No,20,No,Healthcare,1,Low,5,D
459911,Male,No,19,No,Healthcare,4,Low,6,D
465580,Male,Yes,39,No,Executive,6,Average,2,D
462048,Female,No,19,No,Healthcare,0,Low,4,D
467574,Male,No,32,Yes,Healthcare,4,Low,,D
461899,Female,No,20,No,Doctor,1,Low,6,D
459544,Female,No,23,No,Healthcare,0,Low,4,D
466273,Female,No,82,No,Lawyer,0,Low,3,D
461813,Male,No,29,Yes,Healthcare,1,Low,2,D
462851,Male,No,19,No,Healthcare,0,Low,3,D
460903,Male,No,30,No,Doctor,7,Low,3,D
464518,Male,Yes,30,No,Executive,0,High,4,D
467489,Male,No,30,Yes,Healthcare,0,Low,1,D
464894,Male,No,22,No,Healthcare,0,Low,5,D
464601,Female,No,25,Yes,Healthcare,9,Low,2,D
461758,Male,No,33,Yes,Healthcare,8,Low,,D
460935,Male,Yes,87,Yes,Lawyer,0,Low,1,D
462655,Male,No,38,Yes,Entertainment,0,Low,2,D
459399,Female,No,20,No,Doctor,1,Low,2,D
465501,Male,Yes,40,Yes,Artist,13,High,1,D
462516,Female,No,28,No,Engineer,0,Low,3,D
465594,Male,Yes,29,No,Executive,4,Low,6,D
465685,Male,No,38,Yes,Healthcare,6,Low,2,D
465306,Male,Yes,69,No,Executive,0,Average,4,D
467165,Female,No,25,No,Homemaker,0,Low,1,D
465789,Male,No,18,No,Healthcare,4,Low,4,D
466997,Female,"",50,No,Engineer,1,Low,2,D
465285,Female,Yes,32,No,Engineer,9,Low,4,D
461292,Female,Yes,81,No,Lawyer,0,High,2,D
465667,Male,No,23,No,Healthcare,1,Low,3,D
461291,Male,No,18,No,Healthcare,0,Low,2,D
466460,Male,Yes,85,No,Lawyer,1,Low,1,D
460132,Male,No,39,Yes,Healthcare,3,Low,2,D
464018,Male,No,22,No,"",0,Low,7,D
464685,Male,No,35,No,Executive,3,Low,4,D
465406,Female,No,33,Yes,Healthcare,1,Low,1,D
